tip_doc,codunicocli,monto,prob_value_contact,tea,ingreso_neto,mnt_ptm,sldvig_tcrsrcf,ant_ultprdallsf,nro_configuracion_6m,nro_transfer_6m,nro_producto_6m,cre_sldtotfinprm03,ctd_campecsm01,max_campecs06m,ctd_camptotm01,ctd_camptot06m,ctd_camptototrcnl06m,ctd_sms_received,prm_cnt_fee_amt_u7d,telefonos_6meses,prom_score_acepta_12meses,dif_no_gestionado_4meses,dif_contacto_efectivo_10meses,ctd_app_productos_m1,monto_consumos_ecommerce_tc,avg_sald_pas_3m,act_avg6m_max12m,act_1m_avg3m,pas_avg6m_max12m,pas_1m_avg6m,pas_1m_avg3m,prop_atm_4m,cnl_atm_p4m_p12m,cnl_age_p4m_p12m,max_nact_12m,nprod_1m,senthtml_1m,openhtml_1m,avg_openhtml_6m,bpitrx_1m,apppag_1m,cre_lin_tc_rccibk_m07,lin_tcrrstsf03m,max_usotcribksf06m,max_usotcrrstsf03m,prom_pct_saldopprcc6m,prm_lintcribksf03m,prom_sow_lintcribksf3m,prom_uso_tc_rccsf3m,dsv_svppallsf06m,prm_svprmlibdis06m,prm_svprmecs06m,flg_saltotppe12m,num_incrsaldispefe06m,seg_un,beta_pctusotcr12m,rat_disefepnm01,pct_usotcrm01,beta_saltotppe12m,ctd_entrdm01,prm_saltotrdpj03m,copamiento,monto_aceptado,deuda_financiera_total,deuda_ssff_score,uso_tc_alto,uso_tc_muy_alto,navegacion_app_web,engagement_digital,fraccion_deuda_ingreso,urgencia_financiera,contactabilidad,ssff_30d_mora_proxy,ssff_60d_mora_proxy,ssff_90d_mora_proxy,ssff_mora_total_proxy,ssff_mora_ratio,ssff_pressure_index,mora_reciente_flag,mora_antigua_flag,tenencia_productos,tenencia_configuraciones,tenencia_activa_ratio,deuda_por_tenencia,navegacion_app_web_total,navegacion_app_share,navegacion_web_share,engagement_web_ratio,engagement_app_ratio,touchpoint_sms_ratio,html_touchpoint_score,digital_activity_balance,ssff_mora_30d_score_ultimos_6m,ssff_mora_60d_score_ultimos_6m,ssff_mora_90d_score_ultimos_6m,ssff_mora_total_score_ultimos_6m,ssff_mora_ratio_ultimos_6m,ssff_pressure_index_ultimos_6m,mora_reciente_flag_ultimos_30d,mora_antigua_flag_ultimos_60d,num_productos_tenencia_ultimos_6m,num_configuraciones_tenencia_ultimos_6m,ratio_productos_activos_tenencia_ultimos_6m,deuda_por_producto_tenencia_ultimos_6m,interacciones_app_web_ultimos_1m,share_interacciones_app_ultimos_1m,share_interacciones_web_ultimos_1m,ratio_apertura_html_ultimos_1m,ratio_engagement_app_ultimos_1m,sms_touchpoints_ultimos_1m,html_touchpoints_ultimos_1m,balance_actividad_digital_ultimos_1m,target_venta
1,18242289,3500,0.24017441,47.47,2276.0,0,1283.03,4.0,1.0,35.0,4.0,0.494,1.0,1.0,5.0,23,5,0,0.0,4.0,0.0,53.0,53.0,0.0,0.0,3410.92,0.48,0.976,0.534,0.781,0.574,0.75,1.0,1.0,1.0,2.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-220.739,0.0,7855.0234,0.921,0.0,0.494,220.0,0,0,24.0,0.0,0.00021704745,1.5377855,0.24017441,0.0,0.0,2200.0,220.0,10.0,338.31284,0,0,0.0,0.0,0.0,494000000.0,24.0,0.0,1.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,2200.0,220.0,10.0,338.31284,0,0,0.0,0.0,0.0,494000000.0,24.0,0.0,1.0,0.0,0.0,0.0,24.0,2.0,0.0
1,13777144,19300,0.33045933,29.69,2926.0,0,1283.03,29.0,5.0,1.0,2.0,4.038,0.0,0.0,5.0,21,8,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,142.457,0.848,0.765,0.055,0.96,0.949,1.0,1.0,1.0,1.0,2.0,54.0,22.0,4.0,0.0,1.0,-0.108,21000.0,0.627,1.0,0.0,25106.53,0.782,0.75,0.0,0.0,10202.31,1.0,1.0,5.0,0.004,0.136,0.633,-664.242,2.0,553.6,0.733,14000.0,4.038,12712.963,1,0,77.0,1.0,0.001380041,6.5960355,0.33045933,10202.31,0.0,25106.53,12712.963,10.0,83855.16,1,0,2.0,5.0,1.0,2.019,77.0,0.012987013,0.7012987,5.5,10.0,0.0,98.0,2.0,10202.31,0.0,25106.53,12712.963,10.0,83855.16,1,0,2.0,5.0,1.0,2.019,77.0,0.012987013,0.7012987,5.5,10.0,0.0,98.0,2.0,1.0
1,12427083,14600,0.41760397,29.69,6045.0,9200,1283.03,16.0,0.0,1.0,9.0,23.35,1.0,1.0,5.0,31,9,0,0.0,2.0,0.0,0.0,0.0,0.0,6.2316,2581.417,0.558,0.616,0.399,2.507,1.306,1.0,1.0909091,1.0,1.0,2.0,5.0,0.0,0.0,0.0,6.0,0.133,328200.0,0.322,0.0,0.0,32666.668,0.23,0.036,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.016,-220.739,1.0,7855.0234,0.921,0.0,23.35,3266.6667,0,0,11.0,6.0,0.0038626965,2.4152193,0.41760397,0.0,0.0,32666.668,3266.6667,10.0,7889.7163,0,0,9.0,0.0,4.5,2.5944445,11.0,0.54545456,0.45454547,0.0,10.0,0.0,5.0,2.0,0.0,0.0,32666.668,3266.6667,10.0,7889.7163,0,0,9.0,0.0,4.5,2.5944445,11.0,0.54545456,0.45454547,0.0,10.0,0.0,5.0,2.0,0.0
1,12630360,5800,0.09694261,29.69,4398.0,5700,1283.03,4.0,3.0,38.0,5.0,0.03,1.0,1.0,7.0,49,8,0,0.0,1.0,0.0,0.0,0.0,0.0,279.78,22011.14,0.382,0.414,0.921,1.014,0.974,0.75,3.0,1.0,1.0,3.0,82.0,90.0,69.0,0.0,1.0,0.0,102172.5,0.844,0.05,0.0,5700.0,0.143,0.075,0.0,0.0,0.0,0.0,0.0,2.0,0.004,0.0,0.048,-1175.863,2.0,7855.0234,0.921,0.0,0.03,570.0,0,0,173.0,1.0,6.8212826e-06,1.3187813,0.09694261,0.0,0.0,5700.0,570.0,10.0,751.7053,0,0,5.0,3.0,0.12820514,0.006,173.0,0.0057803467,0.47398844,1.3043479,10.0,0.0,262.0,3.0,0.0,0.0,5700.0,570.0,10.0,751.7053,0,0,5.0,3.0,0.12820514,0.006,173.0,0.0057803467,0.47398844,1.3043479,10.0,0.0,262.0,3.0,0.0
1,15539016,2500,0.34303555,25.19,2295.0,0,1283.03,0.0,0.0,54.0,6.0,8.741,1.0,1.0,5.0,31,6,2,0.0,2.0,20.0,0.0,218.0,0.0,0.0,15.22,0.893,0.98,0.023,0.257,0.275,0.25,0.375,3.0,1.0,2.0,47.0,4.0,5.6666665,0.0,2.0,0.052,0.0,0.888,0.0,0.009,21462.783,1.0,0.863,1523.798,0.0,0.0,1.0,0.0,2.0,-0.016,0.0,0.856,126.751,2.0,7855.0234,0.921,0.0,8.741,2146.2783,1,0,53.0,2.0,0.0038087147,1.0893246,20.343035,0.0,0.0,21462.783,2146.2783,10.0,2337.994,0,0,6.0,0.0,0.10909091,1.4568334,53.0,0.03773585,0.8867925,0.7058824,10.0,0.0,55.0,2.0,0.0,0.0,21462.783,2146.2783,10.0,2337.994,0,0,6.0,0.0,0.10909091,1.4568334,53.0,0.03773585,0.8867925,0.7058824,10.0,0.0,55.0,2.0,0.0
1,9444962,14300,0.0990664,34.33,2192.0,0,1325.93,6.0,12.0,6.0,2.0,-0.884,1.0,1.0,5.0,32,9,0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,88.55,0.48,0.976,0.733,0.211,0.328,1.0,1.5714285,1.0,1.0,1.0,51.0,12.0,33.0,0.0,0.0,0.0,77706.0,0.0,0.074,0.0,1600.0,0.058,0.059,0.0,0.0,0.0,0.0,0.0,1.0,0.002,0.0,0.048,-220.739,1.0,7855.0234,0.921,0.0,1325.046,160.0,0,0,63.0,0.0,0.6044918,6.5237226,0.0990664,0.0,0.0,1600.0,160.0,0.120750524,1043.7957,0,0,2.0,12.0,0.2857143,662.523,63.0,0.0,0.8095238,0.36363637,0.0,0.0,75.0,1.0,0.0,0.0,1600.0,160.0,0.120750524,1043.7957,0,0,2.0,12.0,0.2857143,662.523,63.0,0.0,0.8095238,0.36363637,0.0,0.0,75.0,1.0,0.0
1,10504646,44400,0.17421824,19.42,6712.0,49500,1283.03,44.0,0.0,34.0,1.0,-0.527,1.0,1.0,6.0,40,9,1,0.0,2.0,0.0,0.0,121.0,0.0,778.0,17110.906,0.409,0.967,0.733,0.644,0.817,1.0,1.0,1.0,1.0,2.0,63.0,0.0,0.0,0.0,3.0,0.0,898023.6,0.207,0.036,0.0,30000.0,0.091,0.026,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.015,-220.739,4.0,7855.0234,0.921,0.0,-0.527,3000.0,0,0,66.0,3.0,0.0,6.615018,0.17421824,0.0,0.0,30000.0,3000.0,0.0,19845.053,0,0,1.0,0.0,0.028571429,-0.527,66.0,0.045454547,0.95454544,0.0,10.0,0.0,63.0,2.0,0.0,0.0,30000.0,3000.0,0.0,19845.053,0,0,1.0,0.0,0.028571429,-0.527,66.0,0.045454547,0.95454544,0.0,10.0,0.0,63.0,2.0,0.0
1,12922695,33000,0.5290834,26.68,3886.0,48400,1283.03,2.0,6.0,174.0,5.0,3.411,1.0,1.0,6.0,36,6,0,0.0,2.0,0.0,0.0,195.0,0.0,9461.406,814.203,0.192,0.189,0.116,0.368,0.223,1.0,1.0,1.0,1.0,2.0,62.0,92.0,41.5,0.0,2.0,0.027,156300.0,0.002,0.019,0.0,15333.333,0.227,0.009,0.0,0.0,0.0,0.0,0.0,1.0,-0.001,0.0,0.001,-220.739,1.0,7855.0234,0.921,0.0,3.411,1533.3333,0,0,156.0,2.0,0.00087776635,8.4920225,0.5290834,0.0,0.0,15333.333,1533.3333,10.0,13021.102,0,0,5.0,6.0,0.028571429,0.6822,156.0,0.012820513,0.3974359,2.2168674,10.0,0.0,246.0,2.0,0.0,0.0,15333.333,1533.3333,10.0,13021.102,0,0,5.0,6.0,0.028571429,0.6822,156.0,0.012820513,0.3974359,2.2168674,10.0,0.0,246.0,2.0,0.0
1,13966672,9100,0.3049379,19.42,2642.0,0,2695.14,7.0,1.0,35.0,4.0,0.0,0.0,0.0,1.0,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,358.87952,0.48,0.976,0.44,0.966,1.0,1.0,1.0,1.0,1.0,2.0,56.0,1.0,2.1666667,0.0,2.0,0.0,21900.0,0.0,0.432,0.351,0.0,0.0,0.387,1513.197,0.0,0.0,1.0,0.0,5.0,0.001,0.0,0.338,455.724,2.0,7855.0234,0.921,0.0,2695.14,0.0,0,1,0.0,0.0,1.0201136,3.4443603,0.3049379,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2695140000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2695140000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16113874,2600,0.40734723,47.47,3117.0,0,2173.53,5.0,1.0,35.0,4.0,0.0,1.0,1.0,6.0,22,8,1,0.0,2.0,25.0,0.0,218.0,0.0,0.0,21.517,0.48,0.976,0.167,0.006,0.003,0.0,1.0,1.0,1.0,3.0,30.0,0.0,0.0,0.0,2.0,0.0,21026.0,0.0,0.646,0.0,2000.0,0.225,0.478,0.0,0.0,0.0,1.0,1.0,2.0,-0.031,0.58,0.522,2055.855,4.0,7855.0234,0.921,0.0,2173.53,200.0,0,0,30.0,0.0,0.69731474,0.8341354,25.407347,0.0,0.0,2000.0,200.0,0.09201621,166.82707,0,0,0.0,0.0,0.0,2173530000000.0,30.0,0.0,1.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,2000.0,200.0,0.09201621,166.82707,0,0,0.0,0.0,0.0,2173530000000.0,30.0,0.0,1.0,0.0,0.0,0.0,30.0,3.0,0.0
1,15366161,72600,0.49793333,23.73,3113.0,88600,1283.03,6.0,15.0,16.0,0.0,316.207,0.0,1.0,9.0,56,9,0,0.0,9.0,0.0,20.0,20.0,0.0,1597.66,125.233,0.23,0.598,0.405,1.879,1.723,0.0,0.0,1.0,1.0,2.0,75.0,75.0,32.833332,0.0,2.0,-0.286,0.0,0.779,0.0,0.465,5600.0,1.0,0.297,956.346,0.0,714.395,1.0,0.0,2.0,-0.056,0.0,0.233,-507.823,2.0,7855.0234,0.921,0.0,316.207,1274.395,0,1,152.0,2.0,0.10157629,23.321554,0.49793333,714.395,0.0,5600.0,1274.395,4.0302553,29720.873,1,0,0.0,15.0,0.0,316207000000.0,152.0,0.013157895,0.49342105,2.2842638,10.0,0.0,225.0,2.0,714.395,0.0,5600.0,1274.395,4.0302553,29720.873,1,0,0.0,15.0,0.0,316207000000.0,152.0,0.013157895,0.49342105,2.2842638,10.0,0.0,225.0,2.0,0.0
1,12633940,16800,0.35754368,19.42,3452.0,15500,1283.03,55.0,0.0,2.0,3.0,0.11,1.0,1.0,5.0,34,6,0,0.0,2.0,0.0,0.0,251.0,0.0,1978.237,24067.27,0.284,0.848,0.185,5.401,2.871,1.0,1.0,1.0,1.0,3.0,10.0,1.0,2.3333333,0.0,1.0,0.0,85840.0,0.122,0.191,0.0,30800.0,0.518,0.085,0.0,0.0,0.0,0.0,0.0,2.0,0.007,0.0,0.107,-220.739,2.0,7855.0234,0.921,0.0,0.11,3080.0,0,0,12.0,1.0,3.1865584e-05,4.866744,0.35754368,0.0,0.0,30800.0,3080.0,10.0,14989.571,0,0,3.0,0.0,1.0,0.036666665,12.0,0.083333336,0.8333333,0.42857143,10.0,0.0,12.0,3.0,0.0,0.0,30800.0,3080.0,10.0,14989.571,0,0,3.0,0.0,1.0,0.036666665,12.0,0.083333336,0.8333333,0.42857143,10.0,0.0,12.0,3.0,0.0
1,9859684,22100,0.062401585,56.27,3385.0,17100,21689.49,35.0,1.0,19.0,7.0,-0.962,1.0,1.0,5.0,32,10,0,0.0,5.0,0.0,0.0,251.0,3.0,0.0,280.606,0.582,0.108,0.27,0.631,2.34,1.0,1.0,1.0,1.0,2.0,56.0,0.0,0.33333334,0.0,0.0,0.0,81600.0,0.543,0.83,0.0,14000.0,0.34,0.535,0.0,0.0,0.0,0.0,3.0,2.0,-0.003,0.958,0.528,-220.739,3.0,7855.0234,0.921,0.0,21688.527,1400.0,1,0,59.0,3.0,6.407246,6.5288033,0.062401585,0.0,0.0,14000.0,1400.0,0.06455025,9140.325,0,0,7.0,1.0,0.35,3098.361,62.0,0.0,0.9032258,0.0,0.0,0.0,56.0,5.0,0.0,0.0,14000.0,1400.0,0.06455025,9140.325,0,0,7.0,1.0,0.35,3098.361,62.0,0.0,0.9032258,0.0,0.0,0.0,56.0,5.0,0.0
1,11177231,59400,0.24779621,25.19,7417.0,81500,1283.03,39.0,47.0,374.0,1.0,-0.154,0.0,0.0,10.0,59,11,0,0.0,2.0,0.0,0.0,0.0,0.0,1909.954,43053.938,0.28,1.843,0.86,0.856,0.876,1.0,1.0,1.0,1.0,2.0,77.0,38.0,54.666668,0.0,11.0,0.0,163041.0,0.291,0.084,0.454,45900.0,0.458,0.059,483.864,0.0,0.0,1.0,0.0,2.0,0.006,0.0,0.178,-250.72,2.0,7855.0234,0.921,0.0,-0.154,4590.0,0,1,126.0,11.0,0.0,8.008629,0.24779621,0.0,0.0,45900.0,4590.0,0.0,36759.605,0,0,1.0,47.0,0.0026666666,-0.154,126.0,0.08730159,0.6111111,0.69512194,10.0,0.0,153.0,2.0,0.0,0.0,45900.0,4590.0,0.0,36759.605,0,0,1.0,47.0,0.0026666666,-0.154,126.0,0.08730159,0.6111111,0.69512194,10.0,0.0,153.0,2.0,0.0
1,17782412,10400,0.18587369,47.47,2994.0,14900,1283.03,9.0,2.0,0.0,4.0,0.0,1.0,1.0,7.0,23,7,2,0.0,3.0,0.0,0.0,0.0,0.0,686.32,0.0,0.384,1.97,0.44,0.966,1.0,1.0,1.375,1.5714285,1.0,1.0,61.0,10.0,11.166667,0.0,0.0,1.308,4005.0,0.595,0.57,0.382,7300.0,0.829,0.346,427.041,0.0,0.0,1.0,0.0,2.0,-0.04,0.0,0.544,-203.102,2.0,7855.0234,0.921,0.0,0.0,730.0,0,1,71.0,0.0,0.0,3.473614,0.18587369,0.0,0.0,7300.0,730.0,10.0,2535.738,0,0,4.0,2.0,4.0,0.0,71.0,0.0,0.85915494,0.8955224,0.0,0.0,81.0,1.0,0.0,0.0,7300.0,730.0,10.0,2535.738,0,0,4.0,2.0,4.0,0.0,71.0,0.0,0.85915494,0.8955224,0.0,0.0,81.0,1.0,0.0
1,12707885,16200,0.26474452,26.68,1838.0,10700,9559.37,44.0,1.0,35.0,4.0,0.0,1.0,1.0,6.0,33,9,0,0.0,2.0,0.0,0.0,298.0,0.0,0.0,0.1,0.502,0.046,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,54.0,6.0,9.166667,0.0,2.0,0.0,30600.0,0.059,0.982,0.0,6500.0,0.389,0.598,0.0,0.0,0.0,0.0,0.0,2.0,-0.001,0.0,0.37,-220.739,2.0,7855.0234,0.921,0.0,9559.37,650.0,1,0,60.0,0.0,5.200963,8.813929,0.26474452,0.0,0.0,6500.0,650.0,0.067996114,5729.053,0,0,0.0,0.0,0.0,9559370000000.0,60.0,0.0,0.9,0.6545454,0.0,0.0,66.0,2.0,0.0,0.0,6500.0,650.0,0.067996114,5729.053,0,0,0.0,0.0,0.0,9559370000000.0,60.0,0.0,0.9,0.6545454,0.0,0.0,66.0,2.0,0.0
1,14061800,30500,0.23303576,19.42,2246.0,19000,1283.03,10.0,4.0,158.0,11.0,0.0,1.0,1.0,6.0,38,9,0,0.0,4.0,0.0,118.0,200.0,9.0,148.416,228.793,0.145,1.009,0.329,0.714,0.464,1.0,1.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,3.0,0.511,21900.0,0.123,0.765,0.0,13900.0,0.656,0.15,0.0,0.0,0.0,0.0,0.0,2.0,-0.003,0.0,0.272,-220.739,2.0,7855.0234,0.921,0.0,0.0,1390.0,0,0,32.0,12.0,0.0,13.579698,0.23303576,0.0,0.0,13900.0,1390.0,10.0,18875.78,0,0,11.0,4.0,0.06918239,0.0,41.0,0.07317073,0.4878049,0.0,0.33333334,0.0,20.0,12.0,0.0,0.0,13900.0,1390.0,10.0,18875.78,0,0,11.0,4.0,0.06918239,0.0,41.0,0.07317073,0.4878049,0.0,0.33333334,0.0,20.0,12.0,0.0
1,9030631,21200,0.12665717,25.19,2984.0,11900,845.87,15.0,0.0,10.0,1.0,-0.768,1.0,1.0,6.0,38,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5539.317,0.359,0.616,0.47,0.382,0.451,1.0,1.0,1.0,1.0,2.0,49.0,40.0,34.666668,0.0,0.0,0.0,64177.1,0.124,0.04,0.0,19400.0,0.476,0.032,0.0,0.0,0.0,0.0,0.0,5.0,0.004,0.0,0.08,-220.739,2.0,7855.0234,0.921,0.0,845.102,1940.0,0,0,89.0,0.0,0.2832111,7.1045575,0.12665717,0.0,0.0,19400.0,1940.0,2.2955809,13782.842,0,0,1.0,0.0,0.09090909,845.102,89.0,0.0,0.5505618,1.1538461,0.0,0.0,129.0,2.0,0.0,0.0,19400.0,1940.0,2.2955809,13782.842,0,0,1.0,0.0,0.09090909,845.102,89.0,0.0,0.5505618,1.1538461,0.0,0.0,129.0,2.0,0.0
1,14323079,16600,0.18029507,26.68,2692.0,0,260.86,30.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,37,8,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.11,0.319,1.435,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,56.0,1.0,2.1666667,0.0,0.0,0.0,69854.85,0.144,0.095,0.0,2400.0,0.094,0.065,0.0,0.0,0.0,0.0,1.0,1.0,0.006,0.0,0.024,-220.739,2.0,7855.0234,0.921,0.0,260.86,240.0,0,0,0.0,0.0,0.09690193,6.166419,0.18029507,0.0,0.0,2400.0,240.0,0.92003375,1479.9406,0,0,0.0,0.0,0.0,260860000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2400.0,240.0,0.92003375,1479.9406,0,0,0.0,0.0,0.0,260860000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1,17836152,14700,0.23672253,50.93,4057.0,12700,223.27,4.0,3.0,2.0,6.0,0.3,1.0,1.0,8.0,52,9,3,0.2857,2.0,0.0,0.0,0.0,0.0,0.0,85.976,0.715,1.445,0.06,0.777,0.724,1.0,1.0,1.0,1.0,2.0,91.0,90.0,95.333336,0.0,4.0,2.75,42600.0,0.302,0.244,0.0,9000.0,0.388,0.131,0.0,0.0,0.0,0.0,1.0,2.0,0.003,0.218,0.185,-220.739,4.0,7855.0234,0.921,0.0,223.57,900.0,0,0,185.0,4.0,0.05510722,3.623367,0.23672253,0.0,0.0,9000.0,900.0,4.0255847,3261.0303,0,0,6.0,3.0,2.0,37.261665,185.0,0.021621622,0.4918919,0.9440559,10.0,0.095233336,271.0,2.0,0.0,0.0,9000.0,900.0,4.0255847,3261.0303,0,0,6.0,3.0,2.0,37.261665,185.0,0.021621622,0.4918919,0.9440559,10.0,0.095233336,271.0,2.0,0.0
1,9748319,21900,0.39167547,25.19,2227.0,26200,1283.03,9.0,0.0,58.0,5.0,0.863,1.0,1.0,5.0,30,10,0,0.0,2.0,0.0,0.0,0.0,0.0,676.72,131.365,0.703,0.874,0.647,1.014,1.24,1.0,1.0,0.0,1.0,2.0,62.0,58.0,52.5,0.0,5.0,0.157,194700.0,0.071,0.005,0.0,22100.0,0.258,0.017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013,-220.739,1.0,7855.0234,0.921,0.0,0.863,2210.0,0,0,125.0,5.0,0.00038751683,9.833858,0.39167547,0.0,0.0,22100.0,2210.0,10.0,21732.824,0,0,5.0,0.0,0.084745765,0.1726,125.0,0.04,0.496,1.104762,10.0,0.0,178.0,2.0,0.0,0.0,22100.0,2210.0,10.0,21732.824,0,0,5.0,0.0,0.084745765,0.1726,125.0,0.04,0.496,1.104762,10.0,0.0,178.0,2.0,0.0
1,9423553,56300,0.27384254,25.19,6070.0,48100,900.24,0.0,1.0,71.0,3.0,0.11,1.0,1.0,7.0,44,10,0,0.0,2.0,0.0,0.0,284.0,0.0,0.0,69629.72,0.48,0.976,0.935,0.959,0.934,1.0,1.0,1.0,1.0,1.0,60.0,4.0,6.0,0.0,0.0,0.0,99800.0,0.0,0.41,0.0,44400.0,0.575,0.162,0.0,0.0,0.0,0.0,0.0,2.0,-0.005,0.0,0.164,-220.739,2.0,7855.0234,0.921,0.0,900.35,4440.0,0,0,64.0,0.0,0.14832784,9.275124,0.27384254,0.0,0.0,44400.0,4440.0,4.9314156,41181.547,0,0,3.0,1.0,0.041666668,300.11667,64.0,0.0,0.9375,0.6666667,0.0,0.0,68.0,1.0,0.0,0.0,44400.0,4440.0,4.9314156,41181.547,0,0,3.0,1.0,0.041666668,300.11667,64.0,0.0,0.9375,0.6666667,0.0,0.0,68.0,1.0,0.0
1,8607066,11500,0.092466064,25.19,2296.0,10400,1283.03,51.0,1.0,35.0,4.0,0.0,1.0,1.0,6.0,36,11,3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,358.87952,0.48,0.976,0.44,0.966,1.0,1.0,1.0,1.0,1.0,2.0,56.0,1.0,2.1666667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3960.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-220.739,0.0,7855.0234,0.921,0.0,0.0,396.0,0,0,0.0,0.0,0.0,5.008711,0.092466064,0.0,0.0,3960.0,396.0,10.0,1983.4495,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.0,396.0,10.0,1983.4495,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14492203,15000,0.14314066,19.42,7802.0,66300,1283.03,21.0,4.0,120.0,91.0,12.181,1.0,1.0,7.0,29,6,0,0.0,4.0,0.0,0.0,0.0,0.0,1244.6844,1327.28,0.271,0.414,0.202,2.009,1.255,1.0,1.0,1.0,1.0,2.0,91.0,2.0,10.333333,0.0,11.0,-0.223,0.0,0.772,0.0,0.0,18400.0,1.0,0.203,0.0,1599.95,9665.12,0.0,0.0,2.0,-0.082,0.0,0.056,-220.739,1.0,7855.0234,0.921,0.0,12.181,13105.07,0,0,104.0,11.0,0.0015612664,1.9225839,0.14314066,9665.12,1599.95,18400.0,13105.07,10.0,25195.598,1,1,91.0,4.0,0.75206614,0.13385715,104.0,0.10576923,0.875,0.19354838,10.0,0.0,95.0,2.0,9665.12,1599.95,18400.0,13105.07,10.0,25195.598,1,1,91.0,4.0,0.75206614,0.13385715,104.0,0.10576923,0.875,0.19354838,10.0,0.0,95.0,2.0,0.0
